ref_area,indicator,source,classif1,time,obs_value,note_source
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP07,2007,10.27,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP08,2007,-4.62,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP09,2007,0.29,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP10,2007,-0.85,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP11,2007,7.4,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP12,2007,1.5,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP01T12,2008,12.66,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP01,2008,18.88,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP02,2008,9.77,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP03,2008,1.76,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP04,2008,10.17,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP05,2008,8.3,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP06,2008,2.83,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP07,2008,28.53,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP08,2008,4.33,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP09,2008,2.18,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP10,2008,1.07,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP11,2008,15.19,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP12,2008,5.13,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP01T12,2009,7.45,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP01,2009,10.03,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP02,2009,9.65,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP03,2009,6.1,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP04,2009,10.02,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP05,2009,9.48,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP06,2009,5.31,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP07,2009,1.01,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP08,2009,7.19,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP09,2009,2.95,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP10,2009,-1.72,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP11,2009,13.09,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP12,2009,3.78,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP01T12,2010,4.51,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP01,2010,0.4,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP02,2010,6.83,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP03,2010,6.77,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP04,2010,8.73,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP05,2010,5.03,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP06,2010,2.1,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP07,2010,5.05,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP08,2010,7.19,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP09,2010,16.27,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP10,2010,11.71,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP11,2010,1.37,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP12,2010,5.05,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP01T12,2011,6.11,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP01,2011,5.96,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP02,2011,4.48,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP03,2011,1.07,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP04,2011,6.7,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP05,2011,3.34,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP06,2011,3.03,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP07,2011,13.31,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP08,2011,0.4,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP09,2011,2.97,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP10,2011,12.27,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP11,2011,2.59,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP12,2011,6.02,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP01T12,2012,8.94,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP01,2012,13.1,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP02,2012,5.57,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP03,2012,4.59,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP04,2012,8.48,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP05,2012,5.17,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP06,2012,10.31,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP07,2012,8.1,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP08,2012,-0.02,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP09,2012,2.79,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP10,2012,7.43,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP11,2012,5.9,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP12,2012,2.42,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP01T12,2013,5.62,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP01,2013,5.66,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP02,2013,4.49,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP03,2013,3.62,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP04,2013,5.45,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP05,2013,4.99,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP06,2013,12.78,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP07,2013,2.36,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP08,2013,-0.03,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP09,2013,6.66,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP10,2013,9.44,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP11,2013,-0.37,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP12,2013,0.32,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP01T12,2014,5.68,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP01,2014,6.35,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP02,2014,6.73,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP03,2014,7.38,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP04,2014,3.43,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP05,2014,4.58,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP06,2014,7.13,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP07,2014,8.84,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP08,2014,-0.16,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP09,2014,6.66,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP10,2014,9.56,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP11,2014,4.27,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP12,2014,4.07,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP01T12,2015,4.95,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP01,2015,4.15,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP02,2015,3.71,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP03,2015,7.77,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP04,2015,4.6,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP05,2015,3.93,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP06,2015,2.83,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP07,2015,3.77,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP08,2015,4.02,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP09,2015,7.05,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP10,2015,6.49,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP11,2015,9.27,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP12,2015,9.79,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP01T12,2016,7.85,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP01,2016,15.07,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP02,2016,3.53,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP03,2016,6.81,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP04,2016,4.59,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP05,2016,6.32,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP06,2016,0.26,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP07,2016,9.56,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP08,2016,4.63,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP09,2016,4.51,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP10,2016,3.13,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP11,2016,2.04,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP12,2016,5.59,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP01T12,2017,6.22,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP01,2017,7.94,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP02,2017,6.31,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP03,2017,4.79,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP04,2017,7.03,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP05,2017,6.79,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP06,2017,0.56,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP07,2017,3.89,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP08,2017,0.34,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP09,2017,6.7,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP10,2017,7.06,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP11,2017,3.31,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP12,2017,3.99,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP01T12,2018,4.82,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP01,2018,-0.04,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP02,2018,3.76,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP03,2018,-1.3,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP04,2018,12.49,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP05,2018,2.61,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP06,2018,1.03,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP07,2018,4.01,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP08,2018,-0.97,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP09,2018,3.8,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP10,2018,7.4,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP11,2018,3.99,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP12,2018,0.93,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP01T12,2019,2.6,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP01,2019,2.15,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP02,2019,3.88,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP03,2019,0.84,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP04,2019,3.43,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP05,2019,2.25,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP06,2019,0.62,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP07,2019,1.11,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP08,2019,-0.05,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP09,2019,1.72,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP10,2019,8.05,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP11,2019,0.62,R1:3139
SWZ,CPI_NCYR_COI_RT,GA:2461,COI_COICOP_CP12,2019,0.05,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP01T12,2008,36.96,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP01,2008,39,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP02,2008,36.39,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP03,2008,31.36,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP04,2008,63.24,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP05,2008,17.97,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP06,2008,18.34,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP07,2008,52.31,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP08,2008,10.64,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP09,2008,27.76,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP10,2008,0.29,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP11,2008,29.15,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP12,2008,22.2,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP01T12,2009,31.75,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP01,2009,40.83,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP02,2009,44.48,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP03,2009,0,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP04,2009,11.96,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP05,2009,25.07,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP06,2009,13.57,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP07,2009,32.83,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP08,2009,25.12,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP09,2009,30.76,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP10,2009,19.83,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP11,2009,17.53,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP12,2009,24.12,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP01T12,2010,-2.4,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP01,2010,-3.78,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP02,2010,-3.2,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP03,2010,29.94,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP04,2010,3.37,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP05,2010,-0.16,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP06,2010,0.37,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP07,2010,-7.28,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP08,2010,-0.28,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP09,2010,-7.11,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP10,2010,0,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP11,2010,3.33,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP12,2010,-5.98,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP01T12,2011,2.56,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP01,2011,4.22,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP02,2011,0.16,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP03,2011,3.7,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP04,2011,0.95,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP05,2011,1.09,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP06,2011,1.89,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP07,2011,4.98,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP08,2011,0.02,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP09,2011,5.63,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP10,2011,4.41,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP11,2011,4.5,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP12,2011,1.47,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP01T12,2012,7.11,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP01,2012,5.96,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP02,2012,4.07,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP03,2012,6.15,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP04,2012,14.39,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP05,2012,3.68,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP06,2012,5.81,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP07,2012,9.87,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP08,2012,0.38,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP09,2012,8.68,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP10,2012,15.18,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP11,2012,13.92,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP12,2012,4.77,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP01T12,2013,4.34,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP01,2013,6.76,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP02,2013,3.93,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP03,2013,6.39,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP04,2013,2.39,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP05,2013,6.06,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP06,2013,3.93,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP07,2013,0.72,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP08,2013,0.05,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP09,2013,5.42,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP10,2013,7.93,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP11,2013,9.35,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP12,2013,2.61,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP01T12,2014,1.39,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP01,2014,0.51,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP02,2014,0.24,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP03,2014,9.56,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP04,2014,1.1,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP05,2014,1.46,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP06,2014,2.4,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP07,2014,1.03,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP08,2014,0.27,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP09,2014,8.42,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP10,2014,0,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP11,2014,1.73,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP12,2014,3.34,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP01T12,2015,4.04,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP01,2015,0.48,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP02,2015,12.78,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP03,2015,0.98,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP04,2015,-1.93,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP05,2015,4.26,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP06,2015,14.49,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP07,2015,5.72,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP08,2015,0.94,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP09,2015,3.43,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP10,2015,33.51,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP11,2015,3.39,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP12,2015,4.7,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP01T12,2016,-1.02,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP01,2016,0.04,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP02,2016,1.88,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP03,2016,2.2,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP04,2016,-8.25,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP05,2016,2.31,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP06,2016,3.47,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP07,2016,-3.44,R1:3139
SYC,CPI_NCYR_COI_RT,GA:2447,COI_COICOP_CP08,2016,-1.1,R1:3139
